"state_fips","county_fips","STNAME","CTYNAME","land_area","hail_tot_intensity","tornado_tot_intensity","hurricane_tot_intensity","wind_tot_intensity","highfirerisk","hail_scaled","tornado_scaled","wind_scaled","hurricane_scaled","fire_scaled","risk_ind_sum"
1,77,"Alabama","Lauderdale County",0.183854080366732,200.4,35,123337.962962963,17428,0.0216966379984363,0.580231110289526,1.31387160195167,3.36143005245273,-0.192084651227964,-0.384608089471058,4.67884002399491
1,79,"Alabama","Lawrence County",0.182312588597501,165.62,32,189441.550925926,8766,0.00263013268430557,0.320643542229504,1.11011791147903,1.08351243437202,-0.172004920015255,-0.514871888263819,1.82739707980148
1,81,"Alabama","Lee County",0.153212382131663,107.31,13,675425.925925926,4336,0.0093235831809872,-0.114564942347262,-0.180322128181025,-0.0814812216078407,-0.0243815318711271,-0.46914173088239,-0.869891554889645
1,83,"Alabama","Limestone County",0.154939563813103,175.35,39,108010.99537037,11134,0.000185416956380661,0.393265366186491,1.58554318924853,1.70624493490482,-0.196740395326719,-0.53157437004751,2.95673872496561
1,85,"Alabama","Lowndes County",0.1795258692375,54.41,23,1112389.46759259,2387,0.00442615312936792,-0.509394797159659,0.498856840061111,-0.594025834588597,0.108351209827185,-0.50260134145785,-0.99881392331781
1,87,"Alabama","Macon County",0.152223960603001,65.65,10,748329.282407407,2265,0.0164325713761131,-0.425502782639974,-0.384075818653666,-0.626109181322128,-0.0022362921381102,-0.420572588681817,-1.8584966634357
1,89,"Alabama","Madison County",0.207255970127623,368.57,52,347380.208333333,20982,0,1.83540193607026,2.46847584796331,4.29605475975577,-0.124029221773072,-0.532841152643523,7.94306216937274
1,91,"Alabama","Marengo County",0.243526798849001,78.53,26,1005157.98611111,2977,0.00326666284600837,-0.329370296250868,0.702610530533752,-0.438868665959225,0.0757784041438537,-0.510523066309114,-0.500373093841603
1,93,"Alabama","Marion County",0.188206250739403,138.7,36,307114.00462963,7504,0.0032548633714329,0.119720674714386,1.38178949877589,0.751633880456313,-0.136260547972484,-0.510603681207159,1.60627982476694
1,95,"Alabama","Marshall County",0.158186496086501,176.02,61,72313.0787037037,12139,0.000993407387338571,0.398266046767291,3.07973691938123,1.97053807807858,-0.207584051376402,-0.526054118633278,4.71490287421742
1,97,"Alabama","Mobile County",0.309645966115919,228.45,67,12002603.0092593,11504,0.55040944497459,0.789587961470769,3.48724430032651,1.80354688811307,3.41637982830675,3.22759758599977,12.7243565642169
1,99,"Alabama","Monroe County",0.254588972918001,67.91,31,2859405.09259259,4246,0.0609052826288015,-0.408634815307724,1.04220001465482,-0.105149264280118,0.639027459867594,-0.116731679456818,1.05071171547775
1,101,"Alabama","Montgomery County",0.198178399398999,127.06,30,738408.781828704,6237,0.00411609498680738,0.0328431792509395,0.974282117830606,0.418440435281034,-0.00524975920176611,-0.504719682015343,0.915596291145471
1,103,"Alabama","Morgan County",0.152206962042001,192.38,33,140078.125,11450,0.000704887218045113,0.520372217367117,1.17803580830325,1.78934606250971,-0.186999632932902,-0.52802531013698,2.77272914511019
1,105,"Alabama","Perry County",0.180197225999498,54.27,24,863050.925925926,1976,0.00878386256753081,-0.510439715489975,0.566774736885324,-0.702109896125329,0.032611737100827,-0.472829142719917,-1.08599228034907
1,107,"Alabama","Pickens County",0.222998166826985,78.17,45,411550.925925926,4126,0.00126614332742466,-0.332057229100253,1.99305057019381,-0.136706654509821,-0.104536622344009,-0.524190766171063,0.895559298068664
1,109,"Alabama","Pike County",0.1660132550125,47.51,39,709563.72974537,2070,0.00108768406961178,-0.560894343439537,1.58554318924853,-0.677389940445395,-0.014011778185886,-0.525410013246992,-0.192162886069282
1,111,"Alabama","Randolph County",0.146417191706845,96.17,11,288572.337962963,4747,0.104279105628373,-0.197710586631007,-0.316157921829453,0.0266028399288914,-0.141892794184458,0.179601542546984,-0.449556920169041
1,113,"Alabama","Russell County",0.160498601930339,91.06,22,616425.925925926,3178,0.025299947835159,-0.235850105687554,0.430938943236897,-0.386010037324473,-0.0423034658849595,-0.359990005568133,-0.593214671228222
1,115,"Alabama","St. Clair County",0.1646602844135,99.47,41,569072.916666667,7293,0.147238735245972,-0.173080368844978,1.72137898289696,0.696145469302419,-0.0566874914324312,0.473104964202925,2.66086155612489
1,117,"Alabama","Shelby County",0.2028848925885,188.28,32,1117896.99074074,10687,0.159628495895366,0.489771037693567,1.11011791147903,1.58869365629918,0.110024183834657,0.557752741114984,3.85635953042142
1,119,"Alabama","Sumter County",0.227133562367,93.31,19,699166.087962963,4004,0.0017876957218592,-0.219056775378898,0.227185252764256,-0.168790001243352,-0.0171701824218819,-0.520627480972797,-0.698459187252672
1,121,"Alabama","Talladega County",0.190806811437,124.3,35,360984.375,7399,0.205368382080711,0.0122433607389883,1.31387160195167,0.724021164005323,-0.119896798428781,0.870251084816999,2.8004904130842
1,123,"Alabama","Tallapoosa County",0.1912196286045,104.67,19,983245.37037037,5810,0.0352604128406671,-0.134269116576085,0.227185252764256,0.306148721713675,0.0691221930696841,-0.291939359265466,0.176247691706065
1,125,"Alabama","Tuscaloosa County",0.338844532030999,253.31,71,1521030.09259259,12091,0.0150335235080998,0.975135602125517,3.75891588762336,1.9579151219867,0.232480537227545,-0.430130988974778,6.49431615998835
1,127,"Alabama","Walker County",0.203022727596001,188.97,54,173250,9416,0.29049067953695,0.494920992321554,2.60431164161173,1.25444829811624,-0.176923291325019,1.45181302529485,5.62857066601936
1,129,"Alabama","Washington County",0.267440581264637,81.52,21,2880891.2037037,4418,0.350204208240707,-0.307053826196255,0.363021046412684,-0.0599170049508771,0.645554115215851,1.85978034600291,2.50138467648432
1,131,"Alabama","Wilcox County",0.224253768752,30.4,9,1265309.60648148,1788,0.00576994664350416,-0.688598290808915,-0.45199371547788,-0.751549807485197,0.154802474887402,-0.493420443067691,-2.23075978195228
1,133,"Alabama","Winston County",0.1600417410355,110.58,23,97921.2962962963,6684,0.00400801603206413,-0.0901586356320153,0.498856840061111,0.535991713886677,-0.199805258394939,-0.505458085565571,0.239426574355262
2,13,"Alaska","Aleutians East Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,16,"Alaska","Aleutians West Census Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,20,"Alaska","Anchorage Municipality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,50,"Alaska","Bethel Census Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,60,"Alaska","Bristol Bay Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,68,"Alaska","Denali Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,70,"Alaska","Dillingham Census Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,90,"Alaska","Fairbanks North Star Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,100,"Alaska","Haines Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,105,"Alaska","Hoonah-Angoon Census Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,110,"Alaska","Juneau City and Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,122,"Alaska","Kenai Peninsula Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,130,"Alaska","Ketchikan Gateway Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,150,"Alaska","Kodiak Island Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,164,"Alaska","Lake and Peninsula Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,170,"Alaska","Matanuska-Susitna Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,180,"Alaska","Nome Census Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,185,"Alaska","North Slope Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,185,"Alaska","North Slope Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,188,"Alaska","Northwest Arctic Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,195,"Alaska","Petersburg Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,195,"Alaska","Petersburg Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,198,"Alaska","Prince of Wales-Hyder Census Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,220,"Alaska","Sitka City and Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,230,"Alaska","Skagway Municipality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,240,"Alaska","Southeast Fairbanks Census Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,261,"Alaska","Valdez-Cordova Census Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,261,"Alaska","Valdez-Cordova Census Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,270,"Alaska","Wade Hampton Census Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,275,"Alaska","Wrangell City and Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,275,"Alaska","Wrangell City and Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,282,"Alaska","Yakutat City and Borough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,290,"Alaska","Yukon-Koyukuk Census Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,"Arizona","Apache County",2.88327840776211,17.76,0,1000,986,0.13238684686538,-0.782939488631764,-1.0632547868958,-0.962458365520377,-0.229246225797606,0.371635745390803,-2.66626312145475
4,3,"Arizona","Cochise County",1.53521991174081,86.41,3,1000,5642,0.0773450406209691,-0.270556321658776,-0.859501096423162,0.261968375392091,-0.229246225797606,-0.00441401599353616,-1.10174928448099
4,5,"Arizona","Coconino County",4.82165794084671,134.68,18,1000,1726,0.176272556697174,0.0897165912295873,0.159267355940043,-0.767854459103877,-0.229246225797606,0.671466216744646,-0.0766505209872064
4,7,"Arizona","Gila County",1.209315231781,61.16,2,1000,3084,0.644940549549866,-0.459014806233692,-0.927418993247375,-0.410729993004407,-0.229246225797606,3.87344120459541,1.84703118631233
4,9,"Arizona","Graham County",1.158719511892,14.63,0,1000,2605,0.305856017083336,-0.806300877016695,-1.0632547868958,-0.536696575671304,-0.229246225797606,1.55679016743751,-1.0787082979439
4,11,"Arizona","Greenlee County",0.462990058064478,8.88,NA,1000,444,0.3732716086983,-0.849217165583259,NA,-1.10499257805787,-0.229246225797606,2.01737856142695,NA
4,12,"Arizona","La Paz County",1.1372217428032,7,NA,1000,3432,0.00667843134809531,-0.863248926018936,NA,-0.319213561338268,-0.229246225797606,-0.487213607215216,NA
4,13,"Arizona","Maricopa County",2.3141280981685,124.32,39,1000,37278,0.0487130586027494,0.0123926347861763,1.58554318924853,8.58154835294941,-0.229246225797606,-0.20002987129635,9.75020807989016
4,15,"Arizona","Mohave County",3.47248301197956,64.43,7,1000,6574,0.178047908473365,-0.434608499518445,-0.587829509126307,0.507064106176116,-0.229246225797606,0.683595553649853,-0.0610245746163885
4,17,"Arizona","Navajo County",2.5597337432027,44.89,1,1000,1174,0.143998914751467,-0.580449243621172,-0.995336890071589,-0.913018454160509,-0.229246225797606,0.450970266833495,-2.26708054681738
4,19,"Arizona","Pima County",2.27355336938466,137.52,13,1000,25626,0.103611593616832,0.110913505930291,-0.180322128181025,5.51732576164526,-0.229246225797606,0.17504105026324,5.39371196386016
4,21,"Arizona","Pinal County",1.3416979597985,46.39,14,1000,11261,0.220378303082353,-0.569253690082068,-0.112404231356812,1.73964317289792,-0.229246225797606,0.972799994385866,1.80153902004731
4,23,"Arizona","Santa Cruz County",0.30456055973395,30.51,0,1000,2213,0.189124059381181,-0.687777283549381,-1.0632547868958,-0.639784050421666,-0.229246225797606,0.759268649976778,-1.86079369668768
4,25,"Arizona","Yavapai County",2.0689154868925,147.05,8,1000,4200,0.197014139721085,0.182042589415397,-0.519911612302093,-0.117246263868171,-0.229246225797606,0.813174272476682,0.12881275992421
4,27,"Arizona","Yuma County",1.37574499464986,16.26,6,1000,6227,0.00268793895777335,-0.794135042170868,-0.655747405950521,0.415810652761893,-0.229246225797606,-0.514476951454377,-1.77779497261148
5,1,"Arkansas","Arkansas County",0.262150642729001,143.8,38,603859.953703704,5593,0,0.157785556747339,1.51762529242431,0.249082441048296,-0.0461205256304902,-0.532841152643523,1.34553161194594
5,3,"Arkansas","Ashley County",0.235536493217484,139.16,31,545969.328703704,5574,0.0354535662996649,0.123153977799711,1.04220001465482,0.244085854261926,-0.0637054741265837,-0.290619720301509,1.05511465228836
5,5,"Arkansas","Baxter County",0.152458547925734,200.12,14,18125,9015,0,0.578141273628893,-0.112404231356812,1.14899401909865,-0.224044308509693,-0.532841152643523,0.85784560021752
5,7,"Arkansas","Benton County",0.229838395704062,316.8,37,36186.9212962963,12401,0.00538062338820083,1.44900606492399,1.4497073956001,2.0394383800801,-0.218557790515875,-0.496080328839028,4.22351372124929
5,9,"Arkansas","Boone County",0.156461869582585,179.94,15,1000,5381,4.67420772179116e-05,0.427523760016149,-0.0444863345325981,0.193331051642488,-0.229246225797606,-0.532521807255286,-0.185399555926853
5,11,"Arkansas","Bradley County",0.164009912708499,92.93,21,42875,3891,0.0278388278388278,-0.221892982275471,0.363021046412684,-0.198506543709655,-0.216526209071687,-0.342644186368022,-0.616548875012151
5,13,"Arkansas","Calhoun County",0.1590369709605,74.03,17,149307.291666667,3589,0.0191785698393628,-0.36295695686818,0.0913494591158291,-0.277925975787741,-0.184196166559975,-0.401811720583095,-1.13554136068316
5,15,"Arkansas","Carroll County",0.166021827932575,144.58,9,67917.2453703704,5613,8.81134901753458e-05,0.163607244587673,-0.45199371547788,0.25434200608658,-0.208919336714297,-0.532239154649343,-0.775202956167267
5,17,"Arkansas","Chicot County",0.173185069232707,133.8,20,334239.583333333,5185,0.000162999185004075,0.0831485331533131,0.29510314958847,0.141787314267307,-0.128020838962064,-0.531727529948177,-0.139709371901151
5,19,"Arkansas","Clark County",0.2232689672615,184.34,33,302995.37037037,8632,0.00350508236943568,0.46036405039752,1.17803580830325,1.04827334861552,-0.137511630877934,-0.50889416618734,2.04026741025101
5,21,"Arkansas","Clay County",0.166922381185362,88.91,17,128625,2564,0,-0.25189706576027,0.0913494591158291,-0.547478683999785,-0.190478652432939,-0.532841152643523,-1.43134609572069
5,23,"Arkansas","Cleburne County",0.152367936483,129.69,25,128625,5500,0.00104552799163578,0.0524727164561683,0.634692633709538,0.224625463620276,-0.190478652432939,-0.525698026743377,0.195614134609668
5,25,"Arkansas","Cleveland County",0.1511585747225,87.56,11,64696.7592592593,4297,0.00733668814372384,-0.261973063945463,-0.316157921829453,-0.0917373734324941,-0.209897596707107,-0.482716347262907,-1.36248230317742
5,27,"Arkansas","Columbia County",0.192103352217804,173.38,36,558219.907407407,5335,0.00355976366105178,0.378561872538468,1.38178949877589,0.181234052054435,-0.0599842188188036,-0.50852057948902,1.37308062506097
5,29,"Arkansas","Conway County",0.1453894364,186.2,51,12629.6296296296,7378,0.00183750496622963,0.474246536786009,2.40055795113909,0.718498620715125,-0.22571359097002,-0.520287180467812,2.84730233720239
5,31,"Arkansas","Craighead County",0.1841096801606,148.36,26,81000,5618,0,0.191820039506215,0.702610530533752,0.255656897346151,-0.204945298321223,-0.532841152643523,0.412301016421372
5,33,"Arkansas","Crawford County",0.155332774329064,274.45,25,34219.3287037037,8439,0.012556598048826,1.13291827000329,0.634692633709538,0.997518545996081,-0.21915546957707,-0.447053530066374,2.09892045006546
5,35,"Arkansas","Crittenden County",0.163152781607754,102.32,8,104068.287037037,2858,0,-0.151808817120681,-0.519911612302093,-0.470163077937013,-0.19793803869258,-0.532841152643523,-1.87266269869589
5,37,"Arkansas","Cross County",0.159701043623499,62.53,15,1000,1422,0,-0.44878953400131,-0.0444863345325981,-0.84779984768579,-0.229246225797606,-0.532841152643523,-2.10316309466083
5,39,"Arkansas","Dallas County",0.1687602986965,81.15,24,139234.375,5850,0.00856323293680925,-0.309815396069234,0.566774736885324,0.316667851790243,-0.187255931777379,-0.474336500956286,-0.0879652401273318
5,41,"Arkansas","Desha County",0.206664783144265,56.4,22,211811.921296296,3283,0,-0.494542029464448,0.430938943236897,-0.358397320873483,-0.165209660665378,-0.532841152643523,-1.12005122040993
5,43,"Arkansas","Drew County",0.210224876453,84.29,23,315498.842592593,5121,0.00808570851020821,-0.28637937066071,0.498856840061111,0.124956706144798,-0.133713556231994,-0.477598983765828,-0.273878364452622
5,45,"Arkansas","Faulkner County",0.1701013372915,235.6,80,82500,9752,0.0025420497394399,0.842953433340497,4.37017695904129,1.34280899075941,-0.204489655931041,-0.515473677570145,5.83597604964001
5,47,"Arkansas","Franklin County",0.159466373934499,195.04,19,106255.787037037,9636,0.0088949398683912,0.540225665643128,0.227185252764256,1.31230351353737,-0.197273560206898,-0.472070254243433,1.41037061749442
5,49,"Arkansas","Fulton County",0.161350559647181,81.93,16,13240.7407407407,5085,4.54153231300241e-05,-0.3039937082289,0.0234315622916155,0.115489489075888,-0.225527958885131,-0.532530871739034,-0.923131487485562
5,51,"Arkansas","Garland County",0.186947147770501,296.67,42,122135.416666667,10758,0.00049800796812749,1.29876173642921,1.78929687972117,1.60736511218509,-0.19244993860713,-0.529438724737174,3.97353506499117
5,53,"Arkansas","Grant County",0.160505762081001,98.52,19,215046.875,5457,0.0504287554982894,-0.180170886086411,0.227185252764256,0.213317398787966,-0.164227005973588,-0.188308101023937,-0.092203341531713
5,55,"Arkansas","Greene County",0.150164546527365,86.69,26,69875,2429,0,-0.268466484998143,0.702610530533752,-0.582980748008201,-0.208324646048407,-0.532841152643523,-0.890002501164523
5,57,"Arkansas","Hempstead County",0.186766832624,199.96,24,71938.0787037037,6360,0.0533722782793415,0.576947081251389,0.566774736885324,0.45078676026648,-0.207697961973948,-0.168197731925059,1.21861288450419
5,59,"Arkansas","Hot Spring County",0.1578062680365,199.76,38,132916.087962963,8896,0.065093572009764,0.575454340779508,1.51762529242431,1.11769960712087,-0.189175184715654,-0.0881169712961561,2.93348708431288
5,61,"Arkansas","Howard County",0.150680340842,254.26,28,145891.203703704,7001,0.0155984117980714,0.98222611936695,0.838446324182179,0.619355819743476,-0.185233842882987,-0.426271629677785,1.82852279073183
5,63,"Arkansas","Independence County",0.199119797086001,158.2,41,223750,7335,0.000948628137769994,0.265262870722736,1.72137898289696,0.707190555882815,-0.161583330855552,-0.52636005383534,2.00588902481161
5,65,"Arkansas","Izard County",0.151364415047,140.43,26,3541.08796296296,5345,0.000482229830737329,0.132632879796152,0.702610530533752,0.183863834573577,-0.228474340868867,-0.529546522158907,0.261086381875707
5,67,"Arkansas","Jackson County",0.165229114917499,113.41,47,130296.296296296,6864,4.38346556787796e-05,-0.069036357954906,2.12888636384224,0.583327799231232,-0.189970976806841,-0.532541670977983,1.92066515733374
5,69,"Arkansas","Jefferson County",0.231707268667499,203.06,27,121005.208333333,10024,0.000954639238752194,0.600084558565537,0.770528427357965,1.41433907528007,-0.192793252491399,-0.526318985541179,2.065839823171
5,71,"Arkansas","Johnson County",0.1758097341725,167.6,40,57625,7594,0.000659657802514945,0.335421672901121,1.65346108607274,0.77530192312859,-0.212045725568228,-0.52833432090676,2.02380463562746
5,73,"Arkansas","Lafayette County",0.136564023521904,130.55,6,72115.162037037,4603,0.0169430239165246,0.0588915004852546,-0.655747405950521,-0.011266028346752,-0.20764417085844,-0.417085138521345,-1.2328512431918
